Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
324,11538475,Yanko_7,"2024-01-22 15:14:16",0.12164,3,yanko7
325,11372809,final_project,"2023-12-17 10:09:09",0.12164,6,zianwang0716
326,3094662,Gourang,"2024-01-04 17:05:49",0.12169,19,gourangbgp
327,10224769,MadMax2003,"2023-12-05 13:14:46",0.12170,10,madmax2003
328,11353188,"Ekaterina Avdyukhina","2023-12-05 19:27:38",0.12170,1,ekaterinaavdyukhina
329,11356562,Tony980,"2023-12-06 10:34:11",0.12170,1,tony980
330,11369657,"Владимиров Максим ","2023-12-08 18:52:41",0.12170,1,maksimka1370
331,11469318,justin 20020219,"2024-01-04 07:19:45",0.12171,4,justin20020219
332,11469315,LCL8023,"2024-01-04 07:57:40",0.12171,5,lcl8023
333,11469308,CAIMENGNA1,"2024-01-04 09:20:40",0.12171,4,caimengna1
334,11470866,"Dani #4","2024-01-07 19:30:38",0.12172,4,dan2000812
335,11369593,"Vijay Prakash","2023-12-10 14:40:28",0.12173,1,vijayprakash555
336,11420446,wen-jui,"2024-01-09 03:53:40",0.12174,6,wenjui
337,11330547,llccyyyyy,"2023-12-29 03:24:41",0.12176,3,llccyyyyy
338,11370608,HenCoolTeam,"2023-12-26 04:04:29",0.12176,53,"adrianfagerrland,dawidjazewicz"
339,9724368,"SHARAN SHETTY49","2024-01-25 11:54:45",0.12176,1,sharanshetty49
340,10929748,USC20214490102,"2023-12-19 06:29:29",0.12177,13,usc20214490102
341,11090210,"nana qiu","2023-12-05 02:43:23",0.12177,33,nanaqiu
342,11435463,"ZHU JIAXIN","2023-12-25 15:50:25",0.12178,6,zhujiaxinforai
343,10717111,ducle19,"2023-12-30 09:20:36",0.12179,2,ducle19
344,10458208,"Sri Harsha Eedala","2023-11-30 20:32:33",0.12180,1,sriharshaeedala
345,11447529,Enider,"2024-01-03 07:14:52",0.12181,1,enider
346,11171447,"Basim AlFadhil","2023-12-06 07:20:11",0.12185,37,basimalfadhil
347,11373299,dashacherkasova,"2023-12-09 22:27:37",0.12187,1,dashacherkasova
348,11417073,"Zack Neuman","2023-12-25 18:01:15",0.12188,14,zackneuman
349,10960099,USC20214490125,"2023-12-07 09:13:44",0.12191,1,usc20214490125
350,11310984,"Grant Himmelmann","2023-12-01 20:38:03",0.12192,2,granthimmelmann
351,11377794,Alex410023,"2023-12-12 14:51:57",0.12194,4,alex410023
352,11494984,KR4BSS,"2024-01-10 17:22:33",0.12196,1,kr4bss
353,11439572,"Anthony Goncharov","2023-12-26 15:00:00",0.12199,1,anthonygoncharov
354,11408945,"ws Shao","2023-12-28 12:19:53",0.12200,14,wsshao
355,11372107,kocak&kabatas,"2023-12-16 18:02:43",0.12200,17,"kaankocak,mehmetsalihkabatas"
356,11410839,sansha1,"2023-12-19 09:58:13",0.12201,3,sansha1
357,11495275,OFin,"2024-01-12 17:05:59",0.12205,4,ofin0618
358,11279197,"Suraj Sonuk","2023-12-03 03:53:18",0.12206,5,surajsonuk
359,11457838,"Erick Vieira","2024-01-12 23:27:50",0.12207,2,eckovieira
360,11074120,"Data Diggers","2023-11-29 05:09:43",0.12210,1,"jayasreedinnipati,joshithahothur,thirumalamale"
361,2885734,"Bernd Heidemann","2023-12-28 17:21:54",0.12210,12,berndhe
362,11434784,Luozy16,"2024-01-19 00:06:14",0.12215,37,luozy16
363,11424634,Elijah_Di,"2023-12-22 09:47:38",0.12217,11,elijahdi
364,6501699,"Nikita Kudriashov","2024-01-24 09:59:15",0.12218,8,nikitakudriashov
365,11215184,"Yajna Holla","2023-12-07 22:16:38",0.12218,1,yajnaholla
366,4176358,naotaka-iwata,"2024-01-12 15:16:58",0.12220,3,naotakaiwata
367,11015461,WangQP778,"2024-01-14 07:20:50",0.12220,1,wangqp778
368,11306907,"Delun Li","2023-11-27 08:44:52",0.12221,7,ldlsdasd
369,11201636,itzLawrence,"2023-12-07 03:38:01",0.12221,8,itzlawrence
370,11474780,"Marinela Adam","2024-01-21 19:54:16",0.12221,1,marinelaadam
371,11334049,ChunYunMuXue,"2023-12-13 14:09:38",0.12221,10,chunyunmuxue
372,10757715,"Phil Winter","2023-12-05 21:30:20",0.12222,2,philwinter
373,5494263,"sownik turaga","2023-12-01 17:32:52",0.12226,3,sownikturaga96
374,11424298,"Jinxu Shi","2023-12-27 08:09:13",0.12227,18,jinxushi
375,11361471,"Chandra shekar","2023-12-07 10:38:00",0.12233,1,chandrashekar345
376,11484599,nicknoms,"2024-01-10 00:52:50",0.12234,10,nicknoms
377,11393636,eMingLi,"2023-12-17 06:33:48",0.12236,4,emingli
378,11427167,"Andry Da Silva","2024-01-09 19:53:09",0.12236,7,andrydasilva
379,11408346,Yyyyyynot,"2023-12-22 02:15:33",0.12237,1,yyyyyynot
380,11401338,az05192000@gmail.com,"2023-12-23 00:04:23",0.12238,7,az05192000gmailcom
381,11524871,"Lakshmi Sravani","2024-01-24 19:16:25",0.12238,1,datawhizml
382,11314644,"Milán János Lizák","2024-01-25 15:04:25",0.12239,13,milnlizk
383,11116614,Project-KC,"2023-11-28 05:45:12",0.12245,3,"lohidhark,santhoshkunooru,schinta"
384,11302939,bzlw87,"2023-12-01 04:52:26",0.12246,5,bzlw87
385,11421283,"Zhiyong Ding","2023-12-25 13:11:05",0.12248,3,zhiyongding
386,8935436,"Ahmed El-Ashry","2023-11-27 20:34:58",0.12249,7,ahmedelashrybdm
387,11475870,DavidAlcala_UGR_IN,"2024-01-06 18:09:50",0.12249,16,davidalcalatero
388,11344466,NoRtHKL,"2023-12-16 14:41:51",0.12252,16,northkl
389,10938257,USC20214490106,"2023-12-04 03:02:23",0.12252,1,usc20214490106
390,11514497,"Tarek #2","2024-01-16 10:47:07",0.12254,1,tarben
391,10980895,fatih_kgg,"2024-01-08 07:22:43",0.12256,7,fatihkgg
392,7803907,NikhilGaur123456,"2023-12-28 22:41:26",0.12258,31,nikhilgaur123456
393,11106475,"Mohamed Fayez","2023-12-20 17:20:39",0.12259,3,mohamedfayez0
394,11379712,MXH2023110187,"2023-12-26 08:21:32",0.12259,5,mxh2023110187
395,11319915,wilbur18300222,"2024-01-12 09:02:06",0.12259,5,wilbur18300222
396,11469352,ge j si dive,"2024-01-04 11:42:42",0.12259,6,gejsidive
397,11411447,"Nikita #15","2023-12-24 18:48:42",0.12259,4,azriultimate
398,10897259,USC20214490124,"2023-12-18 12:22:56",0.12260,1,loongonion
399,11452802,DanielCarrasco_UGR_IN,"2024-01-06 16:41:00",0.12260,13,danielcarrascomoreno
400,11483377,wint3rmute,"2024-01-14 11:09:47",0.12262,2,wint3rmute
401,11537392,"Viacheslav Stavytskyi","2024-01-21 00:32:00",0.12262,1,anikum
402,7541258,FredNajjar,"2023-11-28 03:57:49",0.12262,5,fnajjar
403,11389340,"Kari #2","2023-12-16 08:02:17",0.12268,17,dtanoob
404,11537228,"Kamui Fin","2024-01-23 03:03:40",0.12268,4,kamuifin
405,10758373,"Wilder Barbosa Galvão","2024-01-03 22:03:59",0.12271,1,wilderbarbosagalvo
406,11400965,sosola1,"2023-12-16 08:56:02",0.12274,20,sosola1
407,11382822,lalaso0,"2023-12-16 14:33:35",0.12274,44,lalaso0
408,11404550,"Muhammad Umair #4","2023-12-17 02:57:55",0.12275,1,mumair92
409,7699129,nagi09,"2023-12-26 08:28:38",0.12275,4,nagi09
410,11282011,KobeBryant96,"2023-12-13 07:14:23",0.12277,3,kobebryant96
411,10842115,"Jeremy Austin","2023-11-29 04:03:52",0.12279,1,jeremyaust
412,11367449,kscz03,"2023-12-20 10:16:46",0.12279,11,kscz03
413,11341599,"Soma Aoki","2023-12-05 02:21:20",0.12282,2,somaaoki
414,11480545,benny000,"2024-01-10 10:59:08",0.12282,3,benny000
415,11487913,ZYJ9527,"2024-01-10 06:07:55",0.12283,10,zyj9527
416,11174969,H_Kikai,"2023-12-27 16:22:41",0.12284,78,hkikai
417,11518242,"Evgeniy Petrov #2","2024-01-25 18:12:53",0.12287,34,eugeniypetrov
418,8829115,lokcyi,"2024-01-21 14:02:48",0.12287,3,lokcyi
419,8613124,Testo,"2023-12-01 04:18:38",0.12289,25,kunyaa
420,11459694,"Felix Wang","2024-01-01 14:54:44",0.12290,3,felixwang6
421,11172529,Bz_Huiyin,"2024-01-01 14:34:52",0.12290,20,bzhuiyin
422,11357425,l0000n,"2023-12-10 06:41:01",0.12290,11,l0000n
423,11387584,"Taras Yaroshko","2023-12-12 19:37:22",0.12290,1,tyaroshko
424,11408317,"Rodrigo Rodrigues","2023-12-18 14:54:46",0.12290,5,rodrigorodrigues03
425,11202149,USC20214490120,"2023-12-18 02:11:34",0.12292,4,usc20214490120
426,11253997,"Kuznetsov Mikhail 123","2023-12-25 18:58:05",0.12292,7,kuznetsovmikhail123
427,10893125,"moeko okoshi","2024-01-01 08:28:36",0.12292,2,moekookoshi
428,11541122,hyz0000,"2024-01-23 14:32:51",0.12292,3,hyz0000
429,11133758,wzy910924,"2023-11-30 01:39:29",0.12292,1,wzy910924
430,11481265,"zi-yang chiang","2024-01-07 13:24:04",0.12292,2,ziyangchiang
431,11482147,nick110601509,"2024-01-07 14:30:06",0.12292,1,nick110601509
432,11498624,"Rayan Babur","2024-01-12 20:07:05",0.12295,1,rayanbabur
433,11411474,IrinaBunt,"2023-12-18 18:04:41",0.12297,1,irinabunt
434,9620568,"Dilshod Nozimov","2023-12-21 04:13:44",0.12297,1,dilshodnozimov
435,11381383,Xxyeeee,"2023-12-12 08:25:41",0.12297,3,xxyeeee
436,11482201,alsoeasy,"2024-01-07 13:35:30",0.12298,1,alsoeasy
437,11448942,"Yazan Mash'Al","2023-12-31 10:12:52",0.12299,3,yazanmashal
438,11036534,USC20214490128,"2023-12-18 13:23:20",0.12299,1,usc20214490128
439,11295122,"Ginji Ohashi","2023-11-28 14:46:17",0.12299,1,ginjiohashi
440,11335930,"Alexander Panov","2023-12-03 09:59:48",0.12299,2,aalexanderpanov
441,11346528,"Savva Chistopolov","2023-12-04 20:52:49",0.12299,3,savvachistopolov
442,11380336,kolapss,"2023-12-11 10:45:20",0.12299,2,kolapss
443,11383743,m1tauHa,"2023-12-12 06:56:13",0.12299,1,m1tauha
444,11252468,LiuAnHuaMing,"2023-12-20 09:33:11",0.12299,4,liuanhuaming
445,11087212,JT4v4res,"2023-12-27 00:49:00",0.12299,27,jt4v4res
446,11481883,wjh2023110190,"2024-01-07 12:46:48",0.12299,1,wjh2023110190
447,11551729,"MOPMAP HUA JAI MACHINE LEARNIN","2024-01-24 11:18:11",0.12301,2,"buntitasriarunothai,coventinalachesis,nammmt,naviyasukanthamet,suttaweethongkao,thadasrisaluakun"
448,11457195,"buns out","2024-01-01 07:14:12",0.12303,3,bunsout
449,10952320,"Taichi Uemura","2023-12-15 14:55:27",0.12304,1,taichiuemura
450,11242709,"Janford Paguirigan","2023-12-12 08:26:47",0.12310,3,janfordpaguirigan
451,11360445,"Johann Hibschman","2023-12-09 03:01:51",0.12312,1,johannhibschman
452,11324561,PrabhaNagaraj,"2023-11-30 20:43:59",0.12313,7,prabhanagaraj
453,10942519,"HARSH TAILOR","2023-12-04 10:24:16",0.12313,1,harshtailor
454,11257825,"Seu Little Five","2024-01-07 01:48:35",0.12316,4,seulittlefive
455,11352925,hahaok,"2023-12-06 22:24:34",0.12318,6,jslb23
456,11536421,"Badal Prasad Singh","2024-01-22 08:11:51",0.12320,8,badalprasadsingh
457,11487979,歐奕顯,"2024-01-10 09:14:06",0.12321,5,taiwangoodgood
458,11489980,"Nommel Ruppa","2024-01-09 13:11:55",0.12321,3,nommelruppa
459,11329141,lhhhh111,"2023-12-02 06:20:05",0.12323,3,lhhhh111
460,11338550,"Sylvestre MELONG","2023-12-03 22:57:03",0.12323,1,sylvestremelong
461,11509521,"KEVIN WETTAKA","2024-01-17 09:23:17",0.12323,2,kevinwettaka
462,10981239,拐拐鴨鴨,"2023-11-30 01:51:19",0.12324,2,ann7742
463,11457973,"Onur koç","2023-12-31 22:17:25",0.12324,7,onurkoc83
464,11300482,"Danni Rambing #2","2023-12-10 14:45:41",0.12325,20,dannirambing
465,11390851,bobsean5500,"2024-01-04 15:01:54",0.12325,32,bobsean5500
466,11438426,"Artem Zenkov","2023-12-25 14:42:21",0.12325,4,artemzenkov
467,11316638,"Ian McAllister","2024-01-15 17:23:40",0.12325,20,iangmcallister
468,11463924,SalvadorMolinaPlaza_UGR_IN,"2024-01-03 10:25:09",0.12327,11,smolinaplaza23
469,11306435,HappyTomato,"2023-12-03 07:57:27",0.12327,15,happytomato
470,10045700,"Yu-An Li 777","2023-12-13 13:39:38",0.12330,2,yuanli777
471,11374817,JianyuChen01,"2023-12-10 13:36:06",0.12333,1,jianyuchen01
472,11412589,peter-hbliang_***,"2023-12-19 07:30:10",0.12336,3,peterhbliang
473,11515164,xialugui,"2024-01-16 08:30:31",0.12340,5,xialugui
474,11469234,BaileyScov,"2024-01-20 23:57:03",0.12342,16,baileyscov
475,11051551,Archit6t5t,"2023-11-29 17:11:20",0.12348,1,archit6t5t
476,9171092,"mazer H","2023-12-24 08:25:03",0.12348,22,mazerh
477,11345356,"surya #6","2023-12-07 03:04:35",0.12351,2,surya0898
478,11418990,"Izabella Faria","2023-12-20 07:45:12",0.12353,2,izabellafaria
479,11401945,RonCR,"2024-01-11 12:41:23",0.12354,13,rcortezr
480,11380757,htetmyet,"2023-12-13 00:21:20",0.12354,9,htetmyet
481,11448428,Kaedeas,"2024-01-18 03:27:42",0.12355,31,kaedeas
482,9923579,Anes,"2024-01-08 18:52:49",0.12356,2,anesdjebili
483,4945433,"ankur garg","2023-12-15 21:53:43",0.12357,21,ankurgarg04
484,11328813,KuNya3,"2023-12-01 20:54:55",0.12357,9,kunya3
485,11340837,chenghui03,"2023-12-05 06:06:13",0.12358,12,chenghui03
486,11290473,"Huseyin Baytar","2023-11-26 17:56:30",0.12361,1,huseyinbaytar
487,11470959,"Karol Wojciechowski","2024-01-09 02:07:14",0.12364,35,karolkc
488,9670708,lzrrick,"2023-12-04 07:18:09",0.12368,3,lzrrick
489,11463962,MiguelRosado_UGR_IN,"2024-01-05 00:04:03",0.12369,10,miguelrosadougrin
490,11012895,"Yerlan Baidildin","2023-12-22 09:23:11",0.12370,10,yerlanbaidildin
491,11529277,dhkang123,"2024-01-24 16:22:17",0.12373,5,dhkang123
492,10506369,"Shichen Tang","2023-12-09 07:46:34",0.12373,3,shichentang
493,10706718,"Rodrigo Martins #4","2023-12-17 21:17:25",0.12376,1,rodrigommartins
494,11446790,"Pato Abascal","2023-12-31 20:18:17",0.12377,2,patomx
495,9851965,juhotuho10,"2023-11-30 10:15:56",0.12381,1,juhotuho10
496,11215896,"Ibrahem Saady","2024-01-18 12:18:54",0.12381,2,ibrahemsaady
497,11336638,"Jiezhe Wang","2024-01-02 05:33:24",0.12381,28,wangjiezhe
498,11254005,AntonioGalera_UGR_IN,"2024-01-07 17:03:45",0.12382,18,antoniogaleragazquez
499,11488605,"Satoshi Tsurushima","2024-01-25 06:04:17",0.12382,18,satoshitsurushima
500,11254174,"We Be Learning, Gator Style","2023-12-05 00:55:39",0.12386,2,"davidjgabrielli,whc9711"
501,11419039,"Pedro Rezende","2023-12-20 07:46:53",0.12390,1,pedrocrezende
502,11448961,"M. Emir Soydal","2024-01-04 11:03:22",0.12391,2,memirsoydal
503,11255802,"Salih Birdal","2024-01-01 01:13:13",0.12392,26,salihbirdal
504,11490550,jinzs0,"2024-01-19 00:53:15",0.12393,17,jinzs0
505,11194661,"Denis Romanov","2024-01-07 16:09:31",0.12393,3,denchixonfirst
506,11411127,kurosand,"2023-12-18 16:31:35",0.12393,1,kurosand
507,11411625,matveigavrilov1,"2023-12-18 19:15:12",0.12393,2,matveigavrilov1
508,11411776,"Vladimir Brezhnev","2023-12-18 19:59:34",0.12393,1,vladimirbrezhnev
509,11416615,lerasnitsar,"2023-12-19 19:45:37",0.12393,1,lerasnitsar
510,11433920,yusheng423,"2024-01-06 03:29:30",0.12394,14,yusheng423
511,10823137,"Jorge A. Thomas","2023-12-02 00:00:33",0.12397,6,jorgethomasm
512,5545169,IlyaKasimovDSBA,"2023-11-26 20:57:58",0.12404,3,ilyakasimovdsba
513,11515647,"Nanaka Tomita","2024-01-16 13:38:19",0.12404,1,nanakatomita
514,11050394,FrostAlev,"2023-12-13 01:24:22",0.12404,2,frostalev
515,11428838,kansk42,"2024-01-19 12:45:50",0.12406,2,kansk42
516,11314332,tatw-6730,"2023-11-28 14:35:23",0.12408,2,"gojohane,muge6855,qwer7012,tatwcjy"
517,11416779,"DI KANG123","2024-01-08 22:04:40",0.12410,15,"dikang123,fangli3906"
518,11390435,WWW1212213,"2023-12-14 11:12:06",0.12411,2,www1212213
519,11419471,Heng_Shu9,"2023-12-26 09:40:25",0.12412,8,hengshu9
520,11454276,melonengrau,"2023-12-30 20:18:48",0.12413,1,melonengrau
521,11411527,ctotient,"2023-12-20 09:48:34",0.12414,2,ctotient
522,11247044,watanabe,"2024-01-17 01:34:02",0.12415,28,engengeng9
523,9027976,"Ido Azaria","2024-01-11 12:56:57",0.12415,1,idoazaria
524,11314087,"Mila Olivia","2023-11-28 11:12:29",0.12417,1,milaolivia
525,11293405,"Akeem Suara","2023-11-30 05:01:49",0.12417,4,akeempositive
526,11516186,"Martin Kolda","2024-01-19 09:16:24",0.12423,8,martinkolda
527,11550546,"reggie millah","2024-01-23 20:08:52",0.12423,1,reggiemillah
528,11298480,"Fourier Sucks","2023-11-27 01:37:14",0.12425,1,fouriersucks
529,11401627,"Jiahe Liew","2023-12-16 03:52:26",0.12425,3,jiaheliew
530,11386637,t.mukhamedrakhimov,"2023-12-25 12:32:21",0.12431,8,tmukhamedrakhimov
531,10828208,George_Shulgin,"2023-12-09 09:25:22",0.12432,4,georgeshulgin
532,11341413,"Lauren Mulcahy","2023-12-04 08:48:48",0.12433,3,lrmulkayhee
533,11210429,"Shangshi Chen","2023-12-10 00:51:39",0.12437,44,shangshichen
534,11433261,"Berkhan Guzeller","2024-01-21 11:57:58",0.12438,16,berkhanguzeller
535,11369176,Beytuh,"2024-01-08 19:18:01",0.12441,11,beytuh
536,11300785,"Manoela Macedo Vieira","2023-12-05 04:49:18",0.12442,17,manoelamacedovieira
537,11085633,Spexial17798,"2023-12-10 13:36:34",0.12442,7,spexial17798
538,11217332,"FAN-CHE, FENG","2024-01-05 07:53:41",0.12445,6,fengfanche
539,11343951,lowehard,"2023-12-15 20:58:09",0.12451,13,lowehard
540,11214697,"Raj Patel #5","2023-12-08 00:08:27",0.12454,11,rajpatel1629
541,11312414,okawado.r,"2024-01-15 11:41:26",0.12454,38,okawado
542,11518692,Warlocks,"2024-01-23 22:57:28",0.12454,13,ruudkapteijn
543,11478646,"piyush #4","2024-01-20 10:42:06",0.12455,10,piyushtensor
544,11458082,"Tyler Hoyle","2024-01-09 23:27:15",0.12455,1,tylerhoyle
545,11437135,Junwen,"2023-12-25 13:23:51",0.12456,10,junweny
546,11109263,"Sajin Shajee","2024-01-07 03:39:55",0.12456,191,sajinshajee
547,11401308,Owizile,"2023-12-18 20:55:04",0.12457,16,owizile
548,11467561,"Arya More","2024-01-03 18:59:09",0.12458,1,aryamore
549,11461239,Suchandan21,"2024-01-02 13:59:22",0.12458,1,suchandan21
550,10763879,"Nick F","2023-12-23 18:39:04",0.12459,2,nickfecondo
551,11333715,"Victoria Basnina","2023-12-02 17:38:07",0.12459,1,victoriabasnina
552,11304268,"Durvesh Chopade","2023-11-26 17:37:24",0.12460,1,durveshchopade
553,11304371,"Bhushan Phirke","2023-11-26 17:44:11",0.12460,1,bhushanphirke
554,11306739,"Aniket Thakur","2023-11-27 05:48:55",0.12460,1,aniketthakur17
555,11316029,"Pushkar Dhond","2023-11-29 03:00:50",0.12460,1,pushkardhond03
556,11316003,"ROHAN NIRWAL_50","2023-11-29 03:04:17",0.12460,1,rohannirwal50
557,11318013,"PrathamNAgrawal ","2023-11-29 04:23:26",0.12460,1,prathamnagrawal
558,11320429,Kiran_Leela,"2023-11-29 13:33:19",0.12460,1,kiranleela
559,11321206,"Abhishek Jadhav","2023-11-29 16:12:46",0.12460,1,chingyaabhdi
560,11321423,"Devesh Rathi_123","2023-11-29 17:02:57",0.12460,1,deveshrathi123
561,11321569,"Prathamesh Katke","2023-11-29 17:42:40",0.12460,1,prathameshkatke
562,11323337,Omkar_Pawar1,"2023-11-30 03:35:10",0.12460,1,omkarpawar1
563,11321489,"Pratik Hatkar","2023-12-01 15:45:24",0.12460,1,pratikhatkar123
564,11398441,"Ketan Ahirwar","2023-12-15 07:33:36",0.12460,1,ketanahirwar
565,11399450,"Aman Gour","2023-12-15 12:21:21",0.12460,1,amangour3
566,11400020,"Mukul #3","2023-12-15 18:37:28",0.12460,1,mukul134
567,11404793,"Mayank Raikwar","2023-12-17 03:51:43",0.12460,1,mayankraikwar
568,11404956,"Chris Parker","2023-12-17 05:26:18",0.12460,1,chrisparker12
569,11456247,"Priyanka Patil","2023-12-31 01:27:57",0.12460,1,priyankapatil3
570,7012287,"Joseph Cancel","2024-01-18 21:11:07",0.12461,4,josephcancel
571,11396236,"Onur Serifoglu","2023-12-16 23:09:29",0.12461,20,onurserifoglu
572,11343889,"Egon Grans","2023-12-15 15:58:45",0.12462,42,egongrans
573,11452307,"Meinolf Piwek","2024-01-08 20:11:27",0.12463,7,meinolfpiwek
574,10879912,"Anuj Bohra","2024-01-05 05:37:30",0.12464,1,bohraanuj23
575,11268599,jbrohrer,"2023-11-27 20:44:06",0.12468,9,jbrohrer
576,10329852,"Chenhao Xu","2023-12-11 12:06:15",0.12469,1,chenhaoxu6
577,11494240,"Hugo R4mos","2024-01-10 16:28:57",0.12472,5,hugor4mos
578,11449733,joshks,"2023-12-31 02:59:17",0.12475,8,jsinamo
579,10924444,usc20214490114,"2023-12-04 10:21:38",0.12476,4,usc20214490114
580,11252706,dyd123,"2023-12-18 13:50:18",0.12476,3,dyd123
581,11344130,SimonGottschalk,"2024-01-08 12:54:18",0.12477,23,simongottschalk
582,10118293,"Pooja #7","2024-01-04 11:37:20",0.12478,2,pooja2610
583,11459517,"Yashar Ilyasov","2024-01-07 17:44:10",0.12481,8,youngprogrammer
584,11491365,ctr34_An225,"2024-01-15 15:33:35",0.12483,10,ctr34an225
585,10482675,gidler,"2023-12-01 01:41:25",0.12483,2,gidler
586,11479667,zanit,"2024-01-20 02:33:01",0.12485,9,thokozanitembo
587,11454542,"[Deleted] a1ce894a-c9b0-43a7-ade9-b4d9af79d4e1","2024-01-02 15:51:28",0.12489,22,del=aaa96925c24ffe02
588,11470955,plh666,"2024-01-04 12:24:11",0.12490,4,plh666
589,11469413,Owenre,"2024-01-05 09:02:30",0.12490,4,owenre
590,11469511,Mouies,"2024-01-04 14:38:14",0.12490,4,mouies
591,4307565,Catadanna,"2024-01-22 14:02:20",0.12492,3,catadanna
592,6959234,"chen pin han","2024-01-05 04:16:25",0.12494,1,chenpinhan
593,11317935,"ken v aster","2023-12-09 05:47:07",0.12499,4,kenvaster
594,10472462,yizai30,"2023-12-07 09:37:47",0.12499,1,yizai30
595,11202818,"Matías Enrigue","2023-11-27 19:15:34",0.12500,1,matiasenrigue
596,11302647,Leious,"2023-11-29 09:43:02",0.12501,3,leious
597,11215172,"Rd  Newbid","2023-12-18 09:32:02",0.12505,3,rdnewbid
598,11469232,nicksaki,"2024-01-04 09:48:29",0.12505,4,nicksaki
599,11434048,zhengyunshen,"2024-01-02 07:54:24",0.12508,49,zhengyunshen
600,11071116,"Swetha Maddyala","2023-11-27 20:22:29",0.12509,1,swethamaddyala
601,11319040,Alexandrarrr,"2024-01-15 12:17:40",0.12509,3,aleksandrarxxx
602,11454527,X2,"2024-01-09 08:47:17",0.12510,13,xaon008
603,11474289,OliverYao,"2024-01-12 09:31:24",0.12511,4,a83117700
604,11383345,"hui hui","2023-12-12 08:26:24",0.12511,4,huiweih
605,10996108,Amrit012345,"2023-12-14 00:11:39",0.12515,32,amrit012345
606,11532920,"Gladyshev Anton","2024-01-20 16:22:09",0.12516,4,gladyshevanton
607,10924856,"Ashes Yuki","2023-12-14 09:24:46",0.12516,6,ashesyuki
608,11424974,Xiaohuigogo,"2023-12-21 09:09:24",0.12519,1,xiaohuigogo
609,11308328,shinan66,"2023-11-27 11:24:51",0.12519,1,shinan66
610,11476771,LinqiZhu_UGR_IN,"2024-01-06 15:11:52",0.12520,9,linqizhu
611,11193194,Mansoursa20,"2023-12-06 06:14:14",0.12520,9,mansoursa20
612,10210523,vb,"2023-12-09 13:20:49",0.12520,4,vyacheslavbolotin
613,11516451,"Henry Heitmann","2024-01-17 13:17:29",0.12524,7,henryheitmannitera
614,11409655,"Kondrashin Dima","2023-12-18 09:50:16",0.12524,1,kondrashindima
615,11394562,"Newbie DS","2023-12-14 09:29:28",0.12527,1,newbieds001
616,11394572,MridulSarma001,"2023-12-14 09:32:01",0.12527,1,mridulsarma001
617,11408473,"Priyanshu Sharma #5","2023-12-18 04:13:23",0.12527,1,prma0151001488
618,7126301,Abhinavgaur02,"2023-12-12 22:07:21",0.12528,1,abhinavgaur02
619,11263332,"Mohamed Belhsan hmida","2023-12-08 17:10:42",0.12528,15,mohamedbelhsanhmida
620,11387666,YarikBench,"2023-12-18 16:41:13",0.12529,2,yarikbench
621,11458527,ch1ri1,"2024-01-10 12:09:31",0.12529,26,ch1ri1
622,11531723,skmoling,"2024-01-19 13:11:38",0.12530,1,skmoling
623,11331753,"Ibrahima Anne","2023-12-23 21:20:25",0.12531,32,ibrahimaanne
624,11444675,Koikoiiinami,"2024-01-02 12:00:45",0.12535,24,koikoiiinami
625,11104827,"Rob Stephens","2023-12-14 21:09:38",0.12536,11,robstephens
626,11467983,Pooja_Gurjar_07,"2024-01-13 19:25:27",0.12536,2,poojagurjar07
627,9947758,FriendzHồ,"2023-12-12 18:29:06",0.12536,36,friendzho
628,4638340,garamon091,"2023-12-15 07:01:43",0.12537,2,garamon091
629,11183190,NevenaMil,"2024-01-08 22:42:59",0.12537,39,nevenamil
